RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-05-01-001,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,PKG-05,,DEL-05-01,DEL-05-01 (Decomposition Node),execution/_Decomposition/ChiralityApp_SoftwareDecomposition_2026-02-21_G7-APPROVED.md,DEL-05-01 implements decomposition node DEL-05-01 under PKG-05 Filesystem Execution Model,Datasheet.md,Datasheet > Identification > Deliverable ID / Package,"""Package: PKG-05 -- Filesystem Execution Model""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Parent anchor confirmed against decomposition G7-APPROVED.
v3.1,DEP-05-01-002,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,PKG-05,,SOW-013,SOW-013: Maintain separation of Instruction Root vs Working Root,execution/_Decomposition/ChiralityApp_SoftwareDecomposition_2026-02-21_G7-APPROVED.md,DEL-05-01 covers scope item SOW-013,Datasheet.md,Datasheet > Identification > Scope Coverage,"""Scope Coverage: SOW-013""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Confirmed in decomposition scope ledger and Datasheet.
v3.1,DEP-05-01-003,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,OBJ-004: Filesystem-as-state execution model is SPEC-conformant and auditable,execution/_Decomposition/ChiralityApp_SoftwareDecomposition_2026-02-21_G7-APPROVED.md,DEL-05-01 supports objective OBJ-004,Datasheet.md,Datasheet > Identification > Supports Objectives,"""Supports Objectives: OBJ-004""",EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Confirmed in decomposition deliverables table.
v3.1,DEP-05-01-004,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-01,DEL-01-01,,macOS 15+ Apple Silicon Build Baseline,,DEL-05-01 requires DEL-01-01 build baseline to be functioning before instruction root bundling can be configured and verified,Procedure.md,Procedure > Prerequisites,"""Build baseline: macOS 15+ Apple Silicon build functioning (DEL-01-01)""",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,"ASSUMPTION. Procedure states this as expected prerequisite; hard vs. soft classification is TBD pending human ruling.  HUMAN_RULING_2026-02-22: Reclassified from PREREQUISITE to INTERFACE for execution-path sequencing; treat as integration verification dependency, not start gate."
v3.1,DEP-05-01-005,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-01,DEL-01-02,,Unsigned DMG Packaging Workflow,,DEL-05-01 requires DEL-01-02 .dmg packaging path to be available for end-to-end verification of instruction root bundling in packaged builds,Procedure.md,Procedure > Prerequisites,""".dmg packaging path available (DEL-01-02)""",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,"ASSUMPTION. Procedure states this as expected prerequisite; hard vs. soft classification is TBD pending human ruling.  HUMAN_RULING_2026-02-22: Reclassified from PREREQUISITE to INTERFACE for execution-path sequencing; packaging availability is verification-time, not implementation start gate."
v3.1,DEP-05-01-006,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-03,DEL-03-01,,Working Root Binding & Session Boot,,DEL-05-01 requires DEL-03-01 session boot and projectRoot binding for runtime testing of instruction root vs working root separation,Procedure.md,Procedure > Prerequisites,"""Session boot binds projectRoot (DEL-03-01)""",EXPLICIT,TBD,TBD,NOT_APPLICABLE,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,"ASSUMPTION. Procedure states this as expected prerequisite for runtime testing; hard vs. soft classification is TBD pending human ruling.  HUMAN_RULING_2026-02-22: Reclassified from PREREQUISITE to INTERFACE for execution-path sequencing; DEL-03-01 linkage is integration/verification, not start gate."
v3.1,DEP-05-01-007,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-05,DEL-05-02,,Execution Root Scaffolding + Layout Conformance,,DEL-05-01 instruction root mechanism interfaces with DEL-05-02 working root scaffolding; scope boundary explicitly defined in Specification,Specification.md,Specification > Scope > Excluded,"""Working root scaffolding and layout conformance (covered by DEL-05-02)""",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Explicit scope boundary in Specification. DEL-05-01 produces instruction root mechanism; DEL-05-02 handles working root layout.
v3.1,DEP-05-01-008,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-05,DEL-05-03,,Lifecycle State Handling (_STATUS.md canonical),,DEL-05-01 instruction root lifecycle interfaces with DEL-05-03 lifecycle state handling; scope boundary explicitly defined in Specification,Specification.md,Specification > Scope > Excluded,"""Lifecycle state handling (covered by DEL-05-03)""",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Explicit scope boundary in Specification.
v3.1,DEP-05-01-009,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-05,DEL-05-04,,Dependency Tracking File Contract (v3.1),,DEL-05-01 scope interfaces with DEL-05-04 dependency tracking; scope boundary explicitly defined in Specification,Specification.md,Specification > Scope > Excluded,"""Dependency tracking file contract (covered by DEL-05-04)""",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Explicit scope boundary in Specification.
v3.1,DEP-05-01-010,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-08,DEL-08-01,,_REFERENCES.md Content Hashes + Verification,,DEL-05-01 instruction content manifest preparation could enable DEL-08-01 content-hash hardening,Guidance.md,Guidance > Considerations > C3: Instruction Root Content Manifest,"""see DEL-08-01 / SOW-032 for the optional content-hash hardening candidate""",EXPLICIT,TBD,TBD,TBD,LOW,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Guidance C3 explicitly mentions DEL-08-01 as a downstream beneficiary. DEL-08-01 is TBD scope (SOW-032).
v3.1,DEP-05-01-011,PKG-05,DEL-05-01,Instruction Root Bundling & Runtime Access,EXECUTION,NOT_APPLICABLE,DOWNSTREAM,INTERFACE,DELIVERABLE,PKG-01,DEL-01-02,,Unsigned DMG Packaging Workflow,,DEL-05-01 .dmg packaging mechanics are covered by DEL-01-02; instruction root bundling configuration feeds into the packaging workflow,Specification.md,Specification > Scope > Excluded,""".dmg packaging mechanics (covered by DEL-01-02)""",EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Explicit scope exclusion stating packaging mechanics are handled by DEL-01-02. DEL-05-01 build config changes feed into the packaging workflow.
